"","CancerType","Pathways","Gene"
"9988","NSCLC","HALLMARK_HYPOXIA","KLF7"
"9989","NSCLC","HALLMARK_HYPOXIA","KLHL24"
"9990","NSCLC","HALLMARK_HYPOXIA","LALBA"
"9991","NSCLC","HALLMARK_HYPOXIA","LARGE1"
"9992","NSCLC","HALLMARK_HYPOXIA","LDHA"
"9993","NSCLC","HALLMARK_HYPOXIA","LDHA"
"9994","NSCLC","HALLMARK_HYPOXIA","LDHC"
"9995","NSCLC","HALLMARK_HYPOXIA","LOX"
"9996","NSCLC","HALLMARK_HYPOXIA","LXN"
"9997","NSCLC","HALLMARK_HYPOXIA","MAFF"
"9998","NSCLC","HALLMARK_HYPOXIA","MAP3K1"
"9999","NSCLC","HALLMARK_HYPOXIA","MIF"
"10000","NSCLC","HALLMARK_HYPOXIA","MIF"
"10001","NSCLC","HALLMARK_HYPOXIA","MT1E"
"10002","NSCLC","HALLMARK_HYPOXIA","MT2A"
"10003","NSCLC","HALLMARK_HYPOXIA","MXI1"
"10004","NSCLC","HALLMARK_HYPOXIA","MYH9"
"10005","NSCLC","HALLMARK_HYPOXIA","NAGK"
"10006","NSCLC","HALLMARK_HYPOXIA","NCAN"
"10007","NSCLC","HALLMARK_HYPOXIA","NDRG1"
"10008","NSCLC","HALLMARK_HYPOXIA","NDST1"
"10009","NSCLC","HALLMARK_HYPOXIA","NDST2"
"10010","NSCLC","HALLMARK_HYPOXIA","NEDD4L"
"10011","NSCLC","HALLMARK_HYPOXIA","NFIL3"
"10012","NSCLC","HALLMARK_HYPOXIA","NOCT"
"10013","NSCLC","HALLMARK_HYPOXIA","NR3C1"
"10014","NSCLC","HALLMARK_HYPOXIA","P4HA1"
"10015","NSCLC","HALLMARK_HYPOXIA","P4HA2"
"10016","NSCLC","HALLMARK_HYPOXIA","PAM"
"10017","NSCLC","HALLMARK_HYPOXIA","PCK1"
"10018","NSCLC","HALLMARK_HYPOXIA","PDGFB"
"10019","NSCLC","HALLMARK_HYPOXIA","PDK1"
"10020","NSCLC","HALLMARK_HYPOXIA","PDK3"
"10021","NSCLC","HALLMARK_HYPOXIA","PFKFB3"
"10022","NSCLC","HALLMARK_HYPOXIA","PFKL"
"10023","NSCLC","HALLMARK_HYPOXIA","PFKP"
"10024","NSCLC","HALLMARK_HYPOXIA","PGAM2"
"10025","NSCLC","HALLMARK_HYPOXIA","PGF"
"10026","NSCLC","HALLMARK_HYPOXIA","PGK1"
"10027","NSCLC","HALLMARK_HYPOXIA","PGM1"
"10028","NSCLC","HALLMARK_HYPOXIA","PGM2"
"10029","NSCLC","HALLMARK_HYPOXIA","PHKG1"
"10030","NSCLC","HALLMARK_HYPOXIA","PIM1"
"10031","NSCLC","HALLMARK_HYPOXIA","PKLR"
"10032","NSCLC","HALLMARK_HYPOXIA","PKLR"
"10033","NSCLC","HALLMARK_HYPOXIA","PKP1"
"10034","NSCLC","HALLMARK_HYPOXIA","PLAC8"
"10035","NSCLC","HALLMARK_HYPOXIA","PLAUR"
"10036","NSCLC","HALLMARK_HYPOXIA","PLIN2"
"10037","NSCLC","HALLMARK_HYPOXIA","PNRC1"
"10038","NSCLC","HALLMARK_HYPOXIA","PPARGC1A"
"10039","NSCLC","HALLMARK_HYPOXIA","PPFIA4"
"10040","NSCLC","HALLMARK_HYPOXIA","PPP1R15A"
"10041","NSCLC","HALLMARK_HYPOXIA","PPP1R3C"
"10042","NSCLC","HALLMARK_HYPOXIA","PRDX5"
"10043","NSCLC","HALLMARK_HYPOXIA","PRKCA"
"10044","NSCLC","HALLMARK_HYPOXIA","PYGM"
"10045","NSCLC","HALLMARK_HYPOXIA","RBPJ"
"10046","NSCLC","HALLMARK_HYPOXIA","RORA"
"10047","NSCLC","HALLMARK_HYPOXIA","RRAGD"
"10048","NSCLC","HALLMARK_HYPOXIA","S100A4"
"10049","NSCLC","HALLMARK_HYPOXIA","SAP30"
"10050","NSCLC","HALLMARK_HYPOXIA","SCARB1"
"10051","NSCLC","HALLMARK_HYPOXIA","SDC2"
"10052","NSCLC","HALLMARK_HYPOXIA","SDC3"
"10053","NSCLC","HALLMARK_HYPOXIA","SDC4"
"10054","NSCLC","HALLMARK_HYPOXIA","SELENBP1"
"10055","NSCLC","HALLMARK_HYPOXIA","SERPINE1"
"10056","NSCLC","HALLMARK_HYPOXIA","SIAH2"
"10057","NSCLC","HALLMARK_HYPOXIA","SLC25A1"
"10058","NSCLC","HALLMARK_HYPOXIA","SLC2A1"
"10059","NSCLC","HALLMARK_HYPOXIA","SLC2A3"
"10060","NSCLC","HALLMARK_HYPOXIA","SLC2A5"
"10061","NSCLC","HALLMARK_HYPOXIA","SLC37A4"
"10062","NSCLC","HALLMARK_HYPOXIA","SLC37A4"
"10063","NSCLC","HALLMARK_HYPOXIA","SLC37A4"
"10064","NSCLC","HALLMARK_HYPOXIA","SLC6A6"
"10065","NSCLC","HALLMARK_HYPOXIA","SRPX"
"10066","NSCLC","HALLMARK_HYPOXIA","STBD1"
"10067","NSCLC","HALLMARK_HYPOXIA","STC1"
"10068","NSCLC","HALLMARK_HYPOXIA","STC2"
"10069","NSCLC","HALLMARK_HYPOXIA","SULT2B1"
"10070","NSCLC","HALLMARK_HYPOXIA","TES"
"10071","NSCLC","HALLMARK_HYPOXIA","TGFB3"
"10072","NSCLC","HALLMARK_HYPOXIA","TGFBI"
"10073","NSCLC","HALLMARK_HYPOXIA","TGM2"
"10074","NSCLC","HALLMARK_HYPOXIA","TIPARP"
"10075","NSCLC","HALLMARK_HYPOXIA","TKTL1"
"10076","NSCLC","HALLMARK_HYPOXIA","TMEM45A"
"10077","NSCLC","HALLMARK_HYPOXIA","TNFAIP3"
"10078","NSCLC","HALLMARK_HYPOXIA","TPBG"
"10079","NSCLC","HALLMARK_HYPOXIA","TPBG"
"10080","NSCLC","HALLMARK_HYPOXIA","TPD52"
"10081","NSCLC","HALLMARK_HYPOXIA","TPI1"
"10082","NSCLC","HALLMARK_HYPOXIA","TPST2"
"10083","NSCLC","HALLMARK_HYPOXIA","UGP2"
"10084","NSCLC","HALLMARK_HYPOXIA","VEGFA"
"10085","NSCLC","HALLMARK_HYPOXIA","VHL"
"10086","NSCLC","HALLMARK_HYPOXIA","VLDLR"
"10087","NSCLC","HALLMARK_HYPOXIA","WSB1"
"10088","NSCLC","HALLMARK_HYPOXIA","XPNPEP1"
"10089","NSCLC","HALLMARK_HYPOXIA","ZFP36"
"10090","NSCLC","HALLMARK_HYPOXIA","ZNF292"
"10091","OS","HALLMARK_ADIPOGENESIS","ABCA1"
"10092","OS","HALLMARK_ADIPOGENESIS","ABCB8"
"10093","OS","HALLMARK_ADIPOGENESIS","ACAA2"
"10094","OS","HALLMARK_ADIPOGENESIS","ACADL"
"10095","OS","HALLMARK_ADIPOGENESIS","ACADM"
"10096","OS","HALLMARK_ADIPOGENESIS","ACADS"
"10097","OS","HALLMARK_ADIPOGENESIS","ACLY"
"10098","OS","HALLMARK_ADIPOGENESIS","ACO2"
"10099","OS","HALLMARK_ADIPOGENESIS","ACOX1"
"10100","OS","HALLMARK_ADIPOGENESIS","ADCY6"
"10101","OS","HALLMARK_ADIPOGENESIS","ADIG"
"10102","OS","HALLMARK_ADIPOGENESIS","ADIPOQ"
"10103","OS","HALLMARK_ADIPOGENESIS","ADIPOR2"
"10104","OS","HALLMARK_ADIPOGENESIS","ADIPOR2"
"10105","OS","HALLMARK_ADIPOGENESIS","AGPAT3"
"10106","OS","HALLMARK_ADIPOGENESIS","AIFM1"
"10107","OS","HALLMARK_ADIPOGENESIS","AK2"
"10108","OS","HALLMARK_ADIPOGENESIS","ALDH2"
"10109","OS","HALLMARK_ADIPOGENESIS","ALDOA"
"10110","OS","HALLMARK_ADIPOGENESIS","ANGPT1"
"10111","OS","HALLMARK_ADIPOGENESIS","ANGPTL4"
"10112","OS","HALLMARK_ADIPOGENESIS","APLP2"
"10113","OS","HALLMARK_ADIPOGENESIS","APOE"
"10114","OS","HALLMARK_ADIPOGENESIS","ARAF"
"10115","OS","HALLMARK_ADIPOGENESIS","ARL4A"
"10116","OS","HALLMARK_ADIPOGENESIS","ATL2"
"10117","OS","HALLMARK_ADIPOGENESIS","ATP1B3"
"10118","OS","HALLMARK_ADIPOGENESIS","ATP5PO"
"10119","OS","HALLMARK_ADIPOGENESIS","BAZ2A"
"10120","OS","HALLMARK_ADIPOGENESIS","BCKDHA"
"10121","OS","HALLMARK_ADIPOGENESIS","BCL2L13"
"10122","OS","HALLMARK_ADIPOGENESIS","BCL6"
"10123","OS","HALLMARK_ADIPOGENESIS","C3"
"10124","OS","HALLMARK_ADIPOGENESIS","CAT"
"10125","OS","HALLMARK_ADIPOGENESIS","CAVIN1"
"10126","OS","HALLMARK_ADIPOGENESIS","CAVIN2"
"10127","OS","HALLMARK_ADIPOGENESIS","CCNG2"
"10128","OS","HALLMARK_ADIPOGENESIS","CD151"
"10129","OS","HALLMARK_ADIPOGENESIS","CD302"
"10130","OS","HALLMARK_ADIPOGENESIS","CD36"
"10131","OS","HALLMARK_ADIPOGENESIS","CDKN2C"
"10132","OS","HALLMARK_ADIPOGENESIS","CHCHD10"
"10133","OS","HALLMARK_ADIPOGENESIS","CHCHD10"
"10134","OS","HALLMARK_ADIPOGENESIS","CHCHD10"
"10135","OS","HALLMARK_ADIPOGENESIS","CHUK"
"10136","OS","HALLMARK_ADIPOGENESIS","CIDEA"
"10137","OS","HALLMARK_ADIPOGENESIS","CMBL"
"10138","OS","HALLMARK_ADIPOGENESIS","CMPK1"
"10139","OS","HALLMARK_ADIPOGENESIS","COL15A1"
"10140","OS","HALLMARK_ADIPOGENESIS","COL4A1"
"10141","OS","HALLMARK_ADIPOGENESIS","COQ3"
"10142","OS","HALLMARK_ADIPOGENESIS","COQ5"
"10143","OS","HALLMARK_ADIPOGENESIS","COQ9"
"10144","OS","HALLMARK_ADIPOGENESIS","COX6A1"
"10145","OS","HALLMARK_ADIPOGENESIS","COX7B"
"10146","OS","HALLMARK_ADIPOGENESIS","COX8A"
"10147","OS","HALLMARK_ADIPOGENESIS","CPT2"
"10148","OS","HALLMARK_ADIPOGENESIS","CRAT"
"10149","OS","HALLMARK_ADIPOGENESIS","CS"
"10150","OS","HALLMARK_ADIPOGENESIS","CYC1"
"10151","OS","HALLMARK_ADIPOGENESIS","CYP4B1"
"10152","OS","HALLMARK_ADIPOGENESIS","DBT"
"10153","OS","HALLMARK_ADIPOGENESIS","DDT"
"10154","OS","HALLMARK_ADIPOGENESIS","DDT"
"10155","OS","HALLMARK_ADIPOGENESIS","DECR1"
"10156","OS","HALLMARK_ADIPOGENESIS","DGAT1"
"10157","OS","HALLMARK_ADIPOGENESIS","DGAT1"
"10158","OS","HALLMARK_ADIPOGENESIS","DGAT1"
"10159","OS","HALLMARK_ADIPOGENESIS","DHCR7"
"10160","OS","HALLMARK_ADIPOGENESIS","DHRS7"
"10161","OS","HALLMARK_ADIPOGENESIS","DHRS7B"
"10162","OS","HALLMARK_ADIPOGENESIS","DLAT"
"10163","OS","HALLMARK_ADIPOGENESIS","DLD"
"10164","OS","HALLMARK_ADIPOGENESIS","DNAJB9"
"10165","OS","HALLMARK_ADIPOGENESIS","DNAJC15"
"10166","OS","HALLMARK_ADIPOGENESIS","DRAM2"
"10167","OS","HALLMARK_ADIPOGENESIS","ECH1"
"10168","OS","HALLMARK_ADIPOGENESIS","ECH1"
"10169","OS","HALLMARK_ADIPOGENESIS","ECHS1"
"10170","OS","HALLMARK_ADIPOGENESIS","ELMOD3"
"10171","OS","HALLMARK_ADIPOGENESIS","ELOVL6"
"10172","OS","HALLMARK_ADIPOGENESIS","ENPP2"
"10173","OS","HALLMARK_ADIPOGENESIS","EPHX2"
"10174","OS","HALLMARK_ADIPOGENESIS","ESRRA"
"10175","OS","HALLMARK_ADIPOGENESIS","ESYT1"
"10176","OS","HALLMARK_ADIPOGENESIS","ETFB"
"10177","OS","HALLMARK_ADIPOGENESIS","FABP4"
"10178","OS","HALLMARK_ADIPOGENESIS","FAH"
"10179","OS","HALLMARK_ADIPOGENESIS","FZD4"
"10180","OS","HALLMARK_ADIPOGENESIS","G3BP2"
"10181","OS","HALLMARK_ADIPOGENESIS","GADD45A"
"10182","OS","HALLMARK_ADIPOGENESIS","GBE1"
"10183","OS","HALLMARK_ADIPOGENESIS","GHITM"
"10184","OS","HALLMARK_ADIPOGENESIS","GPAM"
"10185","OS","HALLMARK_ADIPOGENESIS","GPAT4"
"10186","OS","HALLMARK_ADIPOGENESIS","GPD2"
"10187","OS","HALLMARK_ADIPOGENESIS","GPHN"
"10188","OS","HALLMARK_ADIPOGENESIS","GPX3"
"10189","OS","HALLMARK_ADIPOGENESIS","GPX4"
"10190","OS","HALLMARK_ADIPOGENESIS","GRPEL1"
"10191","OS","HALLMARK_ADIPOGENESIS","HADH"
"10192","OS","HALLMARK_ADIPOGENESIS","HIBCH"
"10193","OS","HALLMARK_ADIPOGENESIS","HSPB8"
"10194","OS","HALLMARK_ADIPOGENESIS","IDH1"
"10195","OS","HALLMARK_ADIPOGENESIS","IDH3A"
"10196","OS","HALLMARK_ADIPOGENESIS","IDH3G"
"10197","OS","HALLMARK_ADIPOGENESIS","IFNGR1"
"10198","OS","HALLMARK_ADIPOGENESIS","IMMT"
"10199","OS","HALLMARK_ADIPOGENESIS","ITGA7"
"10200","OS","HALLMARK_ADIPOGENESIS","ITIH5"
"10201","OS","HALLMARK_ADIPOGENESIS","ITSN1"
"10202","OS","HALLMARK_ADIPOGENESIS","JAGN1"
"10203","OS","HALLMARK_ADIPOGENESIS","LAMA4"
"10204","OS","HALLMARK_ADIPOGENESIS","LEP"
"10205","OS","HALLMARK_ADIPOGENESIS","LIFR"
"10206","OS","HALLMARK_ADIPOGENESIS","LIPE"
"10207","OS","HALLMARK_ADIPOGENESIS","LPCAT3"
"10208","OS","HALLMARK_ADIPOGENESIS","LPL"
"10209","OS","HALLMARK_ADIPOGENESIS","LTC4S"
"10210","OS","HALLMARK_ADIPOGENESIS","LTC4S"
"10211","OS","HALLMARK_ADIPOGENESIS","MAP4K3"
"10212","OS","HALLMARK_ADIPOGENESIS","MCCC1"
"10213","OS","HALLMARK_ADIPOGENESIS","MDH2"
"10214","OS","HALLMARK_ADIPOGENESIS","ME1"
"10215","OS","HALLMARK_ADIPOGENESIS","MGLL"
"10216","OS","HALLMARK_ADIPOGENESIS","MGST3"
"10217","OS","HALLMARK_ADIPOGENESIS","MIGA2"
"10218","OS","HALLMARK_ADIPOGENESIS","MRAP"
"10219","OS","HALLMARK_ADIPOGENESIS","MRPL15"
"10220","OS","HALLMARK_ADIPOGENESIS","MTARC2"
"10221","OS","HALLMARK_ADIPOGENESIS","MTCH2"
"10222","OS","HALLMARK_ADIPOGENESIS","MTCH2"
"10223","OS","HALLMARK_ADIPOGENESIS","MYLK"
"10224","OS","HALLMARK_ADIPOGENESIS","NABP1"
"10225","OS","HALLMARK_ADIPOGENESIS","NDUFA5"
"10226","OS","HALLMARK_ADIPOGENESIS","NDUFAB1"
"10227","OS","HALLMARK_ADIPOGENESIS","NDUFB7"
"10228","OS","HALLMARK_ADIPOGENESIS","NDUFS3"
"10229","OS","HALLMARK_ADIPOGENESIS","NDUFS3"
"10230","OS","HALLMARK_ADIPOGENESIS","NKIRAS1"
"10231","OS","HALLMARK_ADIPOGENESIS","NMT1"
"10232","OS","HALLMARK_ADIPOGENESIS","OMD"
"10233","OS","HALLMARK_ADIPOGENESIS","ORM1"
"10234","OS","HALLMARK_ADIPOGENESIS","PDCD4"
"10235","OS","HALLMARK_ADIPOGENESIS","PEMT"
"10236","OS","HALLMARK_ADIPOGENESIS","PEX14"
"10237","OS","HALLMARK_ADIPOGENESIS","PFKFB3"
"10238","OS","HALLMARK_ADIPOGENESIS","PFKL"
"10239","OS","HALLMARK_ADIPOGENESIS","PGM1"
"10240","OS","HALLMARK_ADIPOGENESIS","PHLDB1"
"10241","OS","HALLMARK_ADIPOGENESIS","PHYH"
"10242","OS","HALLMARK_ADIPOGENESIS","PIM3"
"10243","OS","HALLMARK_ADIPOGENESIS","PLIN2"
"10244","OS","HALLMARK_ADIPOGENESIS","POR"
"10245","OS","HALLMARK_ADIPOGENESIS","PPARG"
"10246","OS","HALLMARK_ADIPOGENESIS","PPM1B"
"10247","OS","HALLMARK_ADIPOGENESIS","PPP1R15B"
"10248","OS","HALLMARK_ADIPOGENESIS","PRDX3"
"10249","OS","HALLMARK_ADIPOGENESIS","PREB"
"10250","OS","HALLMARK_ADIPOGENESIS","PTCD3"
"10251","OS","HALLMARK_ADIPOGENESIS","PTGER3"
"10252","OS","HALLMARK_ADIPOGENESIS","QDPR"
"10253","OS","HALLMARK_ADIPOGENESIS","RAB34"
"10254","OS","HALLMARK_ADIPOGENESIS","REEP5"
"10255","OS","HALLMARK_ADIPOGENESIS","REEP6"
"10256","OS","HALLMARK_ADIPOGENESIS","RETN"
"10257","OS","HALLMARK_ADIPOGENESIS","RETSAT"
"10258","OS","HALLMARK_ADIPOGENESIS","RIOK3"
"10259","OS","HALLMARK_ADIPOGENESIS","RMDN3"
"10260","OS","HALLMARK_ADIPOGENESIS","RNF11"
"10261","OS","HALLMARK_ADIPOGENESIS","RREB1"
"10262","OS","HALLMARK_ADIPOGENESIS","RTN3"
"10263","OS","HALLMARK_ADIPOGENESIS","SAMM50"
"10264","OS","HALLMARK_ADIPOGENESIS","SCARB1"
"10265","OS","HALLMARK_ADIPOGENESIS","SCP2"
"10266","OS","HALLMARK_ADIPOGENESIS","SDHB"
"10267","OS","HALLMARK_ADIPOGENESIS","SDHC"
"10268","OS","HALLMARK_ADIPOGENESIS","SLC19A1"
"10269","OS","HALLMARK_ADIPOGENESIS","SLC1A5"
"10270","OS","HALLMARK_ADIPOGENESIS","SLC25A1"
"10271","OS","HALLMARK_ADIPOGENESIS","SLC25A10"
"10272","OS","HALLMARK_ADIPOGENESIS","SLC27A1"
"10273","OS","HALLMARK_ADIPOGENESIS","SLC5A6"
"10274","OS","HALLMARK_ADIPOGENESIS","SLC66A3"
"10275","OS","HALLMARK_ADIPOGENESIS","SNCG"
"10276","OS","HALLMARK_ADIPOGENESIS","SOD1"
"10277","OS","HALLMARK_ADIPOGENESIS","SORBS1"
"10278","OS","HALLMARK_ADIPOGENESIS","SOWAHC"
"10279","OS","HALLMARK_ADIPOGENESIS","SPARCL1"
"10280","OS","HALLMARK_ADIPOGENESIS","SQOR"
"10281","OS","HALLMARK_ADIPOGENESIS","SSPN"
"10282","OS","HALLMARK_ADIPOGENESIS","STAT5A"
"10283","OS","HALLMARK_ADIPOGENESIS","STOM"
"10284","OS","HALLMARK_ADIPOGENESIS","SUCLG1"
"10285","OS","HALLMARK_ADIPOGENESIS","SULT1A1"
"10286","OS","HALLMARK_ADIPOGENESIS","TALDO1"
"10287","OS","HALLMARK_ADIPOGENESIS","TANK"
"10288","OS","HALLMARK_ADIPOGENESIS","TKT"
"10289","OS","HALLMARK_ADIPOGENESIS","TOB1"
"10290","OS","HALLMARK_ADIPOGENESIS","TST"
"10291","OS","HALLMARK_ADIPOGENESIS","UBC"
"10292","OS","HALLMARK_ADIPOGENESIS","UBQLN1"
"10293","OS","HALLMARK_ADIPOGENESIS","UCK1"
"10294","OS","HALLMARK_ADIPOGENESIS","UCP2"
"10295","OS","HALLMARK_ADIPOGENESIS","UQCR10"
"10296","OS","HALLMARK_ADIPOGENESIS","UQCR11"
"10297","OS","HALLMARK_ADIPOGENESIS","UQCRC1"
"10298","OS","HALLMARK_ADIPOGENESIS","UQCRQ"
"10299","OS","HALLMARK_ADIPOGENESIS","VEGFB"
"10300","OS","HALLMARK_ADIPOGENESIS","YWHAG"
"10301","OS","HALLMARK_ANDROGEN_RESPONSE","ABCC4"
"10302","OS","HALLMARK_ANDROGEN_RESPONSE","ABHD2"
"10303","OS","HALLMARK_ANDROGEN_RESPONSE","ACSL3"
"10304","OS","HALLMARK_ANDROGEN_RESPONSE","ACTN1"
"10305","OS","HALLMARK_ANDROGEN_RESPONSE","ADAMTS1"
"10306","OS","HALLMARK_ANDROGEN_RESPONSE","ADRM1"
"10307","OS","HALLMARK_ANDROGEN_RESPONSE","AKAP12"
"10308","OS","HALLMARK_ANDROGEN_RESPONSE","AKT1"
"10309","OS","HALLMARK_ANDROGEN_RESPONSE","ALDH1A3"
"10310","OS","HALLMARK_ANDROGEN_RESPONSE","ANKH"
"10311","OS","HALLMARK_ANDROGEN_RESPONSE","APPBP2"
"10312","OS","HALLMARK_ANDROGEN_RESPONSE","ARID5B"
"10313","OS","HALLMARK_ANDROGEN_RESPONSE","AZGP1"
"10314","OS","HALLMARK_ANDROGEN_RESPONSE","B2M"
"10315","OS","HALLMARK_ANDROGEN_RESPONSE","B2M"
"10316","OS","HALLMARK_ANDROGEN_RESPONSE","B4GALT1"
"10317","OS","HALLMARK_ANDROGEN_RESPONSE","BMPR1B"
"10318","OS","HALLMARK_ANDROGEN_RESPONSE","CAMKK2"
"10319","OS","HALLMARK_ANDROGEN_RESPONSE","CCND1"
"10320","OS","HALLMARK_ANDROGEN_RESPONSE","CCND3"
"10321","OS","HALLMARK_ANDROGEN_RESPONSE","CDC14B"
"10322","OS","HALLMARK_ANDROGEN_RESPONSE","CDK6"
"10323","OS","HALLMARK_ANDROGEN_RESPONSE","CENPN"
"10324","OS","HALLMARK_ANDROGEN_RESPONSE","DBI"
"10325","OS","HALLMARK_ANDROGEN_RESPONSE","DHCR24"
"10326","OS","HALLMARK_ANDROGEN_RESPONSE","DNAJB9"
"10327","OS","HALLMARK_ANDROGEN_RESPONSE","ELK4"
"10328","OS","HALLMARK_ANDROGEN_RESPONSE","ELL2"
"10329","OS","HALLMARK_ANDROGEN_RESPONSE","ELOVL5"
"10330","OS","HALLMARK_ANDROGEN_RESPONSE","FADS1"
"10331","OS","HALLMARK_ANDROGEN_RESPONSE","FKBP5"
"10332","OS","HALLMARK_ANDROGEN_RESPONSE","GNAI3"
"10333","OS","HALLMARK_ANDROGEN_RESPONSE","GPD1L"
"10334","OS","HALLMARK_ANDROGEN_RESPONSE","GSR"
"10335","OS","HALLMARK_ANDROGEN_RESPONSE","GUCY1A1"
"10336","OS","HALLMARK_ANDROGEN_RESPONSE","H1-0"
"10337","OS","HALLMARK_ANDROGEN_RESPONSE","HERC3"
"10338","OS","HALLMARK_ANDROGEN_RESPONSE","HERC3"
"10339","OS","HALLMARK_ANDROGEN_RESPONSE","HMGCR"
"10340","OS","HALLMARK_ANDROGEN_RESPONSE","HMGCS1"
"10341","OS","HALLMARK_ANDROGEN_RESPONSE","HOMER2"
"10342","OS","HALLMARK_ANDROGEN_RESPONSE","HPGD"
"10343","OS","HALLMARK_ANDROGEN_RESPONSE","HSD17B14"
"10344","OS","HALLMARK_ANDROGEN_RESPONSE","IDI1"
"10345","OS","HALLMARK_ANDROGEN_RESPONSE","INPP4B"
"10346","OS","HALLMARK_ANDROGEN_RESPONSE","INSIG1"
"10347","OS","HALLMARK_ANDROGEN_RESPONSE","IQGAP2"
"10348","OS","HALLMARK_ANDROGEN_RESPONSE","ITGAV"
"10349","OS","HALLMARK_ANDROGEN_RESPONSE","KLK2"
"10350","OS","HALLMARK_ANDROGEN_RESPONSE","KLK3"
"10351","OS","HALLMARK_ANDROGEN_RESPONSE","KRT19"
"10352","OS","HALLMARK_ANDROGEN_RESPONSE","KRT8"
"10353","OS","HALLMARK_ANDROGEN_RESPONSE","LIFR"
"10354","OS","HALLMARK_ANDROGEN_RESPONSE","LMAN1"
"10355","OS","HALLMARK_ANDROGEN_RESPONSE","MAF"
"10356","OS","HALLMARK_ANDROGEN_RESPONSE","MAK"
"10357","OS","HALLMARK_ANDROGEN_RESPONSE","MAP7"
"10358","OS","HALLMARK_ANDROGEN_RESPONSE","MERTK"
"10359","OS","HALLMARK_ANDROGEN_RESPONSE","MYL12A"
"10360","OS","HALLMARK_ANDROGEN_RESPONSE","NCOA4"
"10361","OS","HALLMARK_ANDROGEN_RESPONSE","NDRG1"
"10362","OS","HALLMARK_ANDROGEN_RESPONSE","NGLY1"
"10363","OS","HALLMARK_ANDROGEN_RESPONSE","NKX3-1"
"10364","OS","HALLMARK_ANDROGEN_RESPONSE","PA2G4"
"10365","OS","HALLMARK_ANDROGEN_RESPONSE","PDLIM5"
"10366","OS","HALLMARK_ANDROGEN_RESPONSE","PGM3"
"10367","OS","HALLMARK_ANDROGEN_RESPONSE","PIAS1"
"10368","OS","HALLMARK_ANDROGEN_RESPONSE","PLPP1"
"10369","OS","HALLMARK_ANDROGEN_RESPONSE","PMEPA1"
"10370","OS","HALLMARK_ANDROGEN_RESPONSE","PTK2B"
"10371","OS","HALLMARK_ANDROGEN_RESPONSE","PTPN21"
"10372","OS","HALLMARK_ANDROGEN_RESPONSE","RAB4A"
"10373","OS","HALLMARK_ANDROGEN_RESPONSE","RPS6KA3"
"10374","OS","HALLMARK_ANDROGEN_RESPONSE","RRP12"
"10375","OS","HALLMARK_ANDROGEN_RESPONSE","SAT1"
"10376","OS","HALLMARK_ANDROGEN_RESPONSE","SCD"
"10377","OS","HALLMARK_ANDROGEN_RESPONSE","SEC24D"
"10378","OS","HALLMARK_ANDROGEN_RESPONSE","SELENOP"
"10379","OS","HALLMARK_ANDROGEN_RESPONSE","SGK1"
"10380","OS","HALLMARK_ANDROGEN_RESPONSE","SLC26A2"
"10381","OS","HALLMARK_ANDROGEN_RESPONSE","SLC38A2"
"10382","OS","HALLMARK_ANDROGEN_RESPONSE","SMS"
"10383","OS","HALLMARK_ANDROGEN_RESPONSE","SORD"
"10384","OS","HALLMARK_ANDROGEN_RESPONSE","SPCS3"
"10385","OS","HALLMARK_ANDROGEN_RESPONSE","SPDEF"
"10386","OS","HALLMARK_ANDROGEN_RESPONSE","SRF"
"10387","OS","HALLMARK_ANDROGEN_RESPONSE","SRP19"
"10388","OS","HALLMARK_ANDROGEN_RESPONSE","STEAP4"
"10389","OS","HALLMARK_ANDROGEN_RESPONSE","STK39"
"10390","OS","HALLMARK_ANDROGEN_RESPONSE","TMEM50A"
"10391","OS","HALLMARK_ANDROGEN_RESPONSE","TMPRSS2"
"10392","OS","HALLMARK_ANDROGEN_RESPONSE","TNFAIP8"
"10393","OS","HALLMARK_ANDROGEN_RESPONSE","TPD52"
"10394","OS","HALLMARK_ANDROGEN_RESPONSE","TSC22D1"
"10395","OS","HALLMARK_ANDROGEN_RESPONSE","UAP1"
"10396","OS","HALLMARK_ANDROGEN_RESPONSE","UBE2I"
"10397","OS","HALLMARK_ANDROGEN_RESPONSE","UBE2J1"
"10398","OS","HALLMARK_ANDROGEN_RESPONSE","VAPA"
"10399","OS","HALLMARK_ANDROGEN_RESPONSE","XRCC5"
"10400","OS","HALLMARK_ANDROGEN_RESPONSE","XRCC6"
"10401","OS","HALLMARK_ANDROGEN_RESPONSE","ZBTB10"
"10402","OS","HALLMARK_ANDROGEN_RESPONSE","ZMIZ1"
"10403","OS","HALLMARK_BILE_ACID_METABOLISM","ABCA1"
"10404","OS","HALLMARK_BILE_ACID_METABOLISM","ABCA2"
"10405","OS","HALLMARK_BILE_ACID_METABOLISM","ABCA3"
"10406","OS","HALLMARK_BILE_ACID_METABOLISM","ABCA4"
"10407","OS","HALLMARK_BILE_ACID_METABOLISM","ABCA5"
"10408","OS","HALLMARK_BILE_ACID_METABOLISM","ABCA6"
"10409","OS","HALLMARK_BILE_ACID_METABOLISM","ABCA8"
"10410","OS","HALLMARK_BILE_ACID_METABOLISM","ABCA9"
"10411","OS","HALLMARK_BILE_ACID_METABOLISM","ABCD1"
"10412","OS","HALLMARK_BILE_ACID_METABOLISM","ABCD2"
"10413","OS","HALLMARK_BILE_ACID_METABOLISM","ABCD3"
